X_m,Y_m,Z_m,Temperature_C,node_id
0.17848634,0.058080003,0,353.244043,706
0.17848634,0.064408005,0,350.098108,711
0.1724863,0.052201003,0,357.397607,717
0.1724863,0.052689001,0,357.153772,718
0.18758297,0.045881003,0,360.536096,719
0.187310210000001,0.041501001,0,363.594751,728
0.1875782,0.04191801,0,362.99624,730
0.17848634,0.048832,0,358.152612,752
0.17848634,0.048346013,0,358.382104,753
0.18877697,0.045740009,0,361.022791,755
0.18314218,0.038028002,0,366.245752,760
0.18277311,0.038362012,0,365.666162,761
0.185570240000001,0.028114006,0,378.44491,778
0.200785160000001,0.031846002,0,377.289758,782
0.189157000000001,0.034961,0,372.627405,783
0.188979140000001,0.035423011,0,372.087793,785
0.18400526,0.030600012,0,379.394067,790
0.18259716,0.028114006,0,382.951257,792
0.182101250000001,0.028114006,0,383.891565,793
0.191376200000001,0.031174004,0,375.937891,803
0.19749832,0.030766011,0,377.064844,807
0.20219326,0.029831007,0,377.312402,812
0.20171737,0.029695005,0,377.29696,813
0.18260526,0.030125007,0,382.695215,822
0.1830964,0.030203,0,381.554102,823
0.164264200000001,0.028114006,0,421.142908,838
0.16475915,0.028114006,0,419.844751,840
0.167178150000001,0.03011401,0,413.935815,842
0.16568613,0.03011401,0,417.396021,845
0.16518831,0.03011401,0,418.56936,847
0.17663335,0.03011401,0,394.487939,851
0.17713117,0.03011401,0,393.527429,852
0.17318296,0.028114006,0,401.277429,854
0.17268705,0.028114006,0,402.273889,855
0.17367839,0.028114006,0,400.289819,860
0.14314508,0.016901002,0,485.035547,874
0.12515211,0.013008014,0,568.487512,910
0.12470436,0.013188005,0,568.131311,911
0.120341300000001,0.015638009,0,570.655725,913
0.12233209,0.015638009,0,567.775232,919
0.122830390000001,0.015638009,0,567.40542,922
0.13278722,0.015504003,0,562.615442,938
0.133047100000001,0.013193012,0,595.721887,939
0.13675832,0.016080007,0,521.123376,944
0.13836526,0.011132002,0,624.374292,946
0.10222625,0.011205003,0,650.777795,949
0.13338899,0.016080007,0,548.253809,958
0.13294315,0.015943006,0,555.395837,959
0.13702631,0.011132002,0,624.775232,961
0.13762617,0.018915013,0,514.797205,963
0.14110899,0.018933013,0,494.146875,969
0.15195703,0.016915009,0,457.193445,978
0.15149307,0.016915009,0,457.586145,979
0.14205312,0.016080007,0,492.556726,983
0.14157199,0.016080007,0,494.111841,984
